Symbol,Name,Country,Sector,Industry
MSB,Mesabi Trust Common Stock,United States,Industrials,Precious Metals
MSC,Studio City International Holdings Limited American depositary shares each representing four  Class A ordinary shares,,Consumer Discretionary,Hotels/Resorts
MSCI,MSCI Inc Common Stock,United States,Consumer Discretionary,Business Services
MSD,Morgan Stanley Emerging Markets Debt Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,,Consumer Discretionary,Services-Misc. Amusement & Recreation
MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),United States,Consumer Discretionary,Services-Misc. Amusement & Recreation
MSI,Motorola Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
MSM,MSC Industrial Direct Company Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
MT,Arcelor Mittal NY Registry Shares NEW,Luxembourg,Industrials,Steel/Iron Ore
MTAL,Metals Acquisition Corp Class A Ordinary Shares,,Finance,Blank Checks
MTB,M&T Bank Corporation Common Stock,United States,Finance,Major Banks
MTD,Mettler-Toledo International Inc. Common Stock,Switzerland,Industrials,Biotechnology: Laboratory Analytical Instruments
MTDR,Matador Resources Company Common Stock,United States,Energy,Oil & Gas Production
MTG,MGIC Investment Corporation Common Stock,United States,Finance,Property-Casualty Insurers
MTH,Meritage Homes Corporation Common Stock,United States,Consumer Discretionary,Homebuilding
MTN,Vail Resorts Inc. Common Stock,United States,Consumer Discretionary,Services-Misc. Amusement & Recreation
MTR,Mesa Royalty Trust Common Stock,United States,Energy,Oil & Gas Production
MTRN,Materion Corporation,United States,Industrials,Industrial Specialties
MTW,Manitowoc Company Inc. (The) Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
MTX,Minerals Technologies Inc. Common Stock,United States,Industrials,Major Chemicals
MTZ,MasTec Inc. Common Stock,United States,Industrials,Water Sewer Pipeline Comm & Power Line Construction
MUA,Blackrock MuniAssets Fund Inc Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MUC,Blackrock MuniHoldings California Quality Fund Inc.  Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MUE,Blackrock MuniHoldings Quality Fund II Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MUFG,Mitsubishi UFJ Financial Group Inc. Common Stock,Japan,Finance,Commercial Banks
MUI,BlackRock Municipal Income Fund Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MUJ,Blackrock MuniHoldings New Jersey Quality Fund Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MUR,Murphy Oil Corporation Common Stock,United States,Energy,Oil & Gas Production
MUSA,Murphy USA Inc. Common Stock,United States,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
MUX,McEwen Mining Inc. Common Stock,Canada,Basic Materials,Precious Metals
MVF,Blackrock MuniVest Fund Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MVO,MV Oil Trust Units of Beneficial Interests,United States,Energy,Oil & Gas Production
MVT,Blackrock MuniVest Fund II Inc.  Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MWA,MUELLER WATER PRODUCTS Common Stock,United States,Industrials,Metal Fabrications
MX,Magnachip Semiconductor Corporation Common Stock,Luxembourg,Technology,Semiconductors
MXE,Mexico Equity and Income Fund Inc. (The) Common Stock,United States,Finance,Finance Companies
MXF,Mexico Fund Inc. (The) Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
MYD,Blackrock MuniYield Fund Inc.  Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MYE,Myers Industries Inc. Common Stock,United States,Industrials,Plastic Products
MYI,Blackrock MuniYield Quality Fund III Inc Common Stock,United States,Finance,Investment Bankers/Brokers/Service
MYN,Blackrock MuniYield New York Quality Fund Inc.Common Stock,United States,Finance,Finance Companies
MYTE,MYT Netherlands Parent B.V. American Depositary Shares each representing one Ordinary Share,,Consumer Discretionary,Catalog/Specialty Distribution
NABL,N-able Inc. Common Stock,,Technology,Computer Software: Prepackaged Software
NAC,Nuveen California Quality Municipal Income Fund,United States,Finance,Investment Managers
NAD,Nuveen Quality Municipal Income Fund Common Stock,United States,Finance,Investment Managers
NAN,Nuveen New York Quality Municipal Income Fund Common Stock,United States,Finance,Investment Managers
NAPA,The Duckhorn Portfolio Inc. Common Stock,,Consumer Staples,Beverages (Production/Distribution)
NAT,Nordic American Tankers Limited Common Stock,Bermuda,Consumer Discretionary,Marine Transportation
NAZ,Nuveen Arizona Quality Municipal Income Fund Common Stock,United States,Finance,Finance/Investors Services
NBB,Nuveen Taxable Municipal Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NBHC,National Bank Holdings Corporation Common Stock,United States,Finance,Major Banks
NBR,Nabors Industries Ltd.,Bermuda,Energy,Oil & Gas Production
NBXG,Neuberger Berman Next Generation Connectivity Fund Inc. Common Stock,,Finance,Trusts Except Educational Religious and Charitable
NC,NACCO Industries Inc. Common Stock,United States,Energy,Coal Mining
NCA,Nuveen California Municipal Value Fund,United States,Finance,Investment Managers
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,United States,Consumer Discretionary,Marine Transportation
NCR,NCR Corporation Common Stock,United States,Miscellaneous,Office Equipment/Supplies/Services
NCV,Virtus Convertible & Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NCZ,Virtus Convertible & Income Fund II Common Shares of Beneficial Interest,United States,Finance,Finance Companies
NDMO,Nuveen Dynamic Municipal Opportunities Fund Common Shares of Beneficial Interest,,Finance,Trusts Except Educational Religious and Charitable
NDP,Tortoise Energy Independence Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
NE,Noble Corporation plc A Ordinary Shares,,Energy,Oil & Gas Production
NEA,Nuveen AMT-Free Quality Municipal Income Fund Common Shares of Beneficial Interest Par Value $.01,United States,Finance,Finance/Investors Services
NEE,NextEra Energy Inc. Common Stock,United States,Technology,EDP Services
NEM,Newmont Corporation,United States,Basic Materials,Precious Metals
NEP,NextEra Energy Partners LP Common Units representing limited partner interests,United States,Utilities,Electric Utilities: Central
NET,Cloudflare Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
NETC,Nabors Energy Transition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
NETI,Eneti Inc. Common Stock,Monaco,Consumer Discretionary,Marine Transportation
NEU,NewMarket Corp Common Stock,United States,Industrials,Major Chemicals
NEWR,New Relic Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NEX,NexTier Oilfield Solutions Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NEXA,Nexa Resources S.A. Common Shares,,Basic Materials,Metal Mining
NFG,National Fuel Gas Company Common Stock,United States,Utilities,Oil/Gas Transmission
NFJ,Virtus Dividend Interest & Premium Strategy Fund Common Shares of Beneficial Interest,United States,Finance,Finance: Consumer Services
NFNT,Infinite Acquisition Corp. Class A Ordinary Shares,,Finance,Blank Checks
NFYS,Enphys Acquisition Corp. Class A Ordinary Shares,,Finance,Blank Checks
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,United Kingdom,Utilities,Natural Gas Distribution
NGL,NGL ENERGY PARTNERS LP Common Units representing Limited Partner Interests,United States,Utilities,Natural Gas Distribution
NGS,Natural Gas Services Group Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NGVC,Natural Grocers by Vitamin Cottage Inc. Common Stock,United States,Consumer Staples,Food Chains
NGVT,Ingevity Corporation Common Stock ,,Industrials,Major Chemicals
NHI,National Health Investors Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
NI,NiSource Inc Common Stock,United States,Utilities,Power Generation
NIC,Nicolet Bankshares Inc. Common Stock,United States,Finance,Major Banks
NIE,Virtus Equity & Convertible Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
NIM,Nuveen Select Maturities Municipal Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NIMC,NiSource Inc Series A Corporate Units,United States,Utilities,Power Generation
NINE,Nine Energy Service Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
NIO,NIO Inc. American depositary shares each  representing one Class A ordinary share,,Consumer Discretionary,Auto Manufacturing
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund Common Shares of Beneficial Interest,,Finance,Finance/Investors Services
NJR,NewJersey Resources Corporation Common Stock,United States,Utilities,Oil/Gas Transmission
NKE,Nike Inc. Common Stock,United States,Consumer Discretionary,Shoe Manufacturing
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,United States,Finance,Finance/Investors Services
NL,NL Industries Inc. Common Stock,United States,Industrials,Major Chemicals
NLS,Nautilus Inc. Common Stock,United States,Consumer Discretionary,Recreational Games/Products/Toys
NLY,Annaly Capital Management Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
NM,Navios Maritime Holdings Inc. Common Stock,Monaco,Consumer Discretionary,Marine Transportation
NMAI,Nuveen Multi-Asset Income Fund Common Shares of Beneficial Interest,,Finance,Investment Managers
NMCO,Nuveen Municipal Credit Opportunities Fund Common Shares,,Finance,Finance/Investors Services
NMG,Nouveau Monde Graphite Inc. Common Shares,,,
NMI,Nuveen Municipal Income Fund Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NMM,Navios Maritime Partners LP Common Units Representing Limited Partner Interests,Greece,Consumer Discretionary,Marine Transportation
NMR,Nomura Holdings Inc ADR American Depositary Shares,Japan,Finance,Investment Bankers/Brokers/Service
NMS,Nuveen Minnesota Quality Municipal Income Fund ,United States,Finance,Finance Companies
NMT,Nuveen Massachusetts Quality Municipal Income Fund Common Stock,United States,Finance,Finance/Investors Services
NMZ,Nuveen Municipal High Income Opportunity Fund Common Stock $0.01 par value per share,United States,Finance,Finance/Investors Services
NNI,Nelnet Inc. Common Stock,United States,Finance,Finance: Consumer Services
NNN,NNN REIT Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
NNY,Nuveen New York Municipal Value Fund Common Stock,United States,Finance,Investment Managers
NOA,North American Construction Group Ltd. Common Shares (no par),Canada,Consumer Staples,Meat/Poultry/Fish
NOAH,Noah Holdings Limited,China,Finance,Investment Managers
NOC,Northrop Grumman Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
NOG,Northern Oil and Gas Inc. Common Stock,United States,Energy,Oil & Gas Production
NOK,Nokia Corporation Sponsored American Depositary Shares,Finland,Technology,Radio And Television Broadcasting And Communications Equipment
NOM,Nuveen Missouri Quality Municipal Income Fund ,United States,Finance,Investment Managers
NOMD,Nomad Foods Limited Ordinary Shares,,Consumer Staples,Packaged Foods
NOTE,FiscalNote Holdings Inc. Class A common stock,,Technology,EDP Services
NOV,NOV Inc. Common Stock,United States,Industrials,Metal Fabrications
NOVA,Sunnova Energy International Inc. Common Stock,United States,Utilities,Electric Utilities: Central
NOW,ServiceNow Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
NPCT,Nuveen Core Plus Impact Fund Common Shares of Beneficial Interest,,Finance,Investment Managers
NPFD,Nuveen Variable Rate Preferred & Income Fund Common Shares,,Finance,Trusts Except Educational Religious and Charitable
NPK,National Presto Industries Inc. Common Stock,United States,Industrials,Ordnance And Accessories
NPO,EnPro Industries Inc,United States,,
NPV,Nuveen Virginia Quality Municipal Income Fund Common Stock,United States,Finance,Investment Managers
NPWR,NET Power Inc.,,,
NQP,Nuveen Pennsylvania Quality Municipal Income Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
NR,Newpark Resources Inc. Common Stock,United States,Industrials,Metal Fabrications
NRDY,Nerdy Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
NREF,NexPoint Real Estate Finance Inc. Common Stock,,Real Estate,Real Estate Investment Trusts
NRG,NRG Energy Inc. Common Stock,United States,Utilities,Electric Utilities: Central
NRGV,Energy Vault Holdings Inc. Common Stock,,Miscellaneous,Industrial Machinery/Components
NRGX,PIMCO Energy and Tactical Credit Opportunities Fund Common Shares of Beneficial Interest,,Finance,Finance/Investors Services
NRK,Nuveen New York AMT-Free Quality Municipal Income Fund ,United States,Finance,Trusts Except Educational Religious and Charitable
NRP,Natural Resource Partners LP Limited Partnership,United States,Energy,Coal Mining
NRT,North European Oil Royality Trust Common Stock,United States,Energy,Oil & Gas Production
NRUC,National Rural Utilities Cooperative Finance Corporation 5.500% Subordinated Notes due 2064 (Subordinated Deferrable Interest Notes),,Finance,Diversified Financial Services
NS,Nustar Energy L.P.  Common Units,United States,Energy,Natural Gas Distribution
